Y1 Y2 Y3 Y4 Y5 Y6 Y7 Y8 Y9 Y10 Y11 Y12 Y13 Y14 Y15 Y16 Y17 Y18 Y19 Y20 Y21 Y22 Y23 Y24 Y25 Y26 Y27 Y28 Y29 Y30 Y31 Y32 Y33 Y34 Y35 Y36 Y37 Y38 Y39 Y40 Y41 Y42 Y43 Y44 Y45 Y46 Y47 Y48 Y49 Y50 Y51 Y52 Y53 Y54 Y55 Y56 Y57 Y58 Y59 Y60 Y61 Y62 Y63 Y64 Y65 Y66 Y67 Y68 Y69 Y70 Y71 Y72 Y73 Y74 Y75 Y76 X
6.3901 -5.6463 3.639 -6.6549 6.5724 1.2183 -4.1264 -4.0526 19.0911 3.8365 7.6067 -4.5733 8.7026 12.1699 -5.8771 8.1209 -3.3493 6.8577 -8.2421 4.2278 7.3583 -6.1532 -0.6197 35.7196 4.6152 14.2514 -9.3377 18.251 23.0032 -13.304 8.6869 -3.0135 9.6764 -13.3278 4.4773 3.4665 -1.3726 -2.8594 36.0251 4.382 23.1551 -16.0651 18.6264 36.9703 -16.2846 9.5077 -1.3058 16.3919 -20.5459 5.7528 13.1534 -8.2665 -2.9258 73.3315 5.7327 34.0351 -24.1456 22.3624 66.2307 -24.0458 9.9777 -0.2683 20.6224 -24.4063 6.7136 12.5097 3.2635 -4.6933 59.0933 2.9521 29.4177 -27.1004 42.7117 50.9922 -27.7136 11.5038 5.6508
3.3882 -2.1643 1.1965 -2.2272 2.5262 3.3219 -2.9765 0.1845 4.6375 3.5886 5.1356 -2.2942 7.699 9.8378 -1.5486 4.1016 -2.3417 3.4601 -5.0311 2.4598 5.5979 -1.1238 1.6309 10.6093 3.9449 7.4345 -5.7733 6.961 30.6532 -5.3614 5.3812 0.7674 8.3177 -3.1537 2.6341 8.2185 1.2741 -4.239 3.4057 3.4858 11.1985 -4.1214 15.5451 25.2654 -7.4536 8.1011 2.4701 1.7916 -11.7442 2.7547 6.5842 0.6053 0.3004 15.3986 3.449 12.3683 -9.1284 8.5964 43.5071 -12.5321 7.9222 2.6066 3.4118 -10.0511 1.3942 6.1414 4.5216 -2.8155 46.5543 4.291 11.5042 -1.63 21.9214 33.814 -1.8402 8.0362 2.8026
2.8589 -0.0976 1.3587 -0.5093 3.4544 4.4027 0.1499 -2.1913 7.0525 0.4969 3.474 -0.6666 7.5784 9.9949 -2.249 4.8556 0.5934 4.8137 -1.9657 3.2972 5.7699 2.3933 -0.5714 -2.3336 1.9719 6.0803 -0.9985 10.9036 16.0191 -6.4149 4.1426 -0.1616 2.3295 -7.0514 2.0508 3.2235 1.9559 -0.6698 11.5017 2.3154 10.3132 -3.4615 14.3618 13.6294 -9.3433 6.0433 1.7807 4.4612 -1.5134 2.1278 6.0388 -1.0606 -3.5401 23.2877 1.4331 15.3947 1.5791 15.858 16.9201 -12.1451 6.5276 3.6818 7.2011 0.441 1.4655 3.5971 4.397 -1.0725 48.1552 3.6121 10.6653 -8.6949 15.0877 32.4293 -8.9084 9.6649 2.042
2.7444 1.4548 -1.0273 0.4488 0.0376 -0.2477 0.0561 -0.086 9.0268 1.8631 1.2649 0.2168 7.3391 12.68 -3.8027 2.526 1.3656 -0.2403 -2.4967 1.8969 5.246 1.3073 3.9816 10.6796 1.4874 3.0384 1.0943 5.5895 12.0044 -3.4625 4.7548 0.702 -1.3971 -1.7627 1.9826 2.987 1.9942 -1.5323 13.073 0.8208 7.487 0.2112 15.6475 20.2075 -0.1954 4.661 2.953 1.1936 -5.054 1.1168 4.2816 3.1181 -0.9632 5.5635 -0.2815 5.3868 -6.5048 15.2361 49.9869 -7.2969 6.2693 2.7477 3.7935 1.4352 0.131 8.5126 4.7077 1.3453 -1.1316 0.9184 6.1676 -9.0001 11.2627 26.6875 -11.6236 7.2274 1.3374
4.8815 -1.3284 1.8749 -0.6614 3.9691 6.7494 -1.909 -4.9475 13.2153 4.2537 5.0113 -1.8564 8.727 16.4158 -2.5089 5.5762 -3.1627 4.644 -6.0022 3.7152 6.2613 0.5663 0.8923 23.8926 4.843 5.2539 -5.8502 10.2678 17.1337 -4.1299 6.4103 0.0169 1.4394 -7.7873 2.6736 6.2604 -1.898 -2.9394 26.6173 3.1877 9.3137 -4.9801 13.8428 19.3374 -10.6008 6.4086 -0.5997 11.9148 -3.5662 3.8383 9.0905 1.6331 0.6948 39.9647 4.2069 11.5754 -14.0241 19.5918 43.8581 -11.2812 7.1088 1.606 9.1583 -12.9191 4.4607 8.9883 3.7649 0.8081 42.2466 4.4588 5.7485 -16.0721 21.6849 37.4138 -20.4443 10.6785 3.2568
4.2288 -2.3806 0.5363 -0.5088 2.3466 0.228 -1.6037 1.067 7.9884 2.0297 2.1344 -0.8482 5.9093 9.4028 -2.5276 2.7041 1.3883 2.6692 -5.5245 1.7517 2.5834 0.3177 1.6437 11.532 1.3673 5.9787 -2.6945 8.0404 25.8763 -4.7157 6.0139 1.008 -0.8953 -0.7417 0.6962 2.8097 0.557 0.9344 8.865 1.2633 10.408 -3.0891 8.7044 24.5474 -1.0843 5.2037 3.0824 1.3428 -6.5766 0.6146 3.9332 2.312 -2.2866 22.1174 0.652 10.0135 -3.1062 7.0755 29.1298 -2.7738 6.4354 5.0237 -1.6319 -3.0752 3.0852 7.5536 3.4684 2.7651 -8.7811 2.2175 9.5528 -7.1828 6.6233 17.2004 -14.2654 7.4372 1.5506
2.2309 0.5223 0.2342 1.9769 0.4597 1.9156 0.5277 0.8633 7.292 1.1199 3.6798 -0.4122 4.1375 8.7783 -1.4547 3.0539 0.4759 -2.5762 1.9409 0.5832 3.8089 -0.5546 -0.2847 2.9159 2.2453 5.0666 1.1714 9.6396 14.7527 0.8557 3.1781 -0.0311 4e-04 -3.4862 1.3292 4.7275 0.9127 0.5142 9.6776 1.5638 7.2511 7.1632 14.2202 18.7922 -3.2116 5.5271 2.9072 -2.4639 -11.4558 0.4919 3.7432 3.1827 1.537 27.6106 2.4171 6.6765 -4.6692 18.0444 17.307 -10.3332 6.4026 3.2175 7.9981 1.9563 2.0681 5.4123 2.0637 3.802 -3.2361 2.1659 11.618 -1.8717 16.372 38.9357 -9.2847 6.9703 1.2996
5.0345 -2.319 3.5787 -2.9026 4.9335 8.4487 -4.1726 1.1113 16.3852 6.5285 5.1982 -3.6568 8.99 11.0859 -3.1744 4.8025 -3.0291 3.9719 -7.805 4.2434 6.2505 -0.6352 0.5338 19.7753 2.5087 10.9811 -7.2761 15.4192 15.3213 -10.4668 6.8375 -0.4495 4.2452 -7.1856 4.0704 5.3316 -2.0026 0.4849 34.6909 3.1808 13.7905 -11.49 24.1222 30.7984 -13.0444 8.3279 0.284 12.9075 -17.6535 6.181 11.7597 -3.8251 -2.2657 88.4422 4.6472 15.373 -19.847 26.0744 42.2642 -19.3503 8.6536 0.2885 10.0926 -24.8763 3.4156 8.4821 -1.1374 -1.663 43.0969 2.75 19.6687 -19.6119 22.7678 53.8356 -19.4809 10.7288 4.3553
2.8574 1.231 -0.4304 0.4567 1.073 1.9089 0.447 3.7534 7.5893 0.1922 -0.2592 0.3437 5.5355 9.8944 -0.6211 2.5149 2.0594 -3.0822 2.4372 -0.4576 1.9108 1.5224 -1.1115 3.2605 1.1325 0.5829 0.5219 4.9832 11.4698 -1.1414 3.3115 1.7727 -2.9208 0.3357 0.3349 4.3073 2.7028 0.0681 -3.5475 0.8612 3.8907 -2.6593 5.0785 19.4213 1.0951 4.5873 3.2029 4.9065 0.3845 1.481 2.5059 4.0781 4.7274 7.5468 -0.9298 3.0573 -4.0508 8.0308 16.4794 0.4682 5.4277 5.2238 4.0783 7.3063 0.0874 3.9228 5.0794 -0.3745 -5.1453 -1.0645 1.7389 -7.2365 -4.9347 22.4442 -5.5412 7.4163 0.3864
9.8373 -6.9879 7.0237 -8.063 8.3076 9.1711 -1.7218 -4.1811 23.6445 6.1674 8.5537 -5.7605 11.5158 14.2441 -6.0404 10.1185 -3.8524 12.8677 -12.8154 7.9451 3.5041 -4.0934 -9.0133 50.7936 8.4819 14.2321 -14.64 12.063 23.8985 -12.0676 8.7252 -3.7467 19.9294 -14.5886 9.6694 3.8041 -6.1814 -6.0996 68.105 6.1321 26.4512 -22.2767 26.6192 31.5909 -23.836 11.332 -1.4477 26.3342 -16.9351 6.6571 13.591 -3.0281 -3.0444 107.0964 7.1729 24.9914 -27.4999 27.5312 58.5509 -39.5891 11.4842 -2.7391 27.6916 -23.8177 7.3818 18.8911 -5.3273 -3.3883 123.292 5.771 37.7231 -34.9621 42.3868 58.2819 -26.5956 15.8388 7.133
2.0509 1.0568 -0.0454 2.4227 1.3853 1.993 0.4901 3.3158 13.4703 2.9706 2.5046 -0.7229 7.1219 10.8846 0.4684 3.1909 2.5574 0.1763 4.0323 1.4101 3.856 1.7201 0.8613 8.2213 0.6364 2.2288 -1.2982 8.2283 12.0015 -0.3678 3.723 2.4047 -3.8708 -1.5577 2.0754 4.738 2.6312 2.0864 9.9498 1.9156 4.3663 -4.7796 5.6023 31.9808 -5.352 5.7223 2.8525 1.1299 3.2652 -0.1885 3.803 3.3052 0.657 20.28 0.5342 5.3319 -3.3228 10.315 33.6204 -7.6763 5.3637 5.1268 -9.375 -3.0064 1.2009 6.759 3.4958 2.6672 21.1662 1.9887 5.3631 1.1618 10.8517 39.4147 -13.413 5.9727 1.0077
10.1704 -7.7736 7.6732 -7.0923 8.6207 12.5805 -11.3858 -8.4536 43.5308 10.1787 10.8283 -9.7757 15.2971 19.2172 -9.0442 9.7368 -8.7036 19.4996 -16.522 9.0329 15.5182 -4.0619 -9.9246 89.6735 10.1569 20.6309 -13.5887 24.1048 37.2405 -17.0374 11.7949 -4.9818 25.4946 -21.8817 8.818 10.379 -7.3606 -11.1459 136.7216 10.734 27.3673 -30.1276 33.2632 41.4287 -28.1597 13.2299 -5.3819 38.2377 -27.7197 6.6071 19.0612 0.3863 -4.145 178.713 9.0097 40.0228 -35.7091 40.3576 63.5797 -40.7415 14.2986 -4.0806 53.4168 -42.2443 8.3352 9.4493 3.2674 -7.7214 192.9434 9.9541 56.576 -45.5582 56.013 70.5921 -37.7024 15.3196 9.503
0.3959 0.4445 0.0971 0.4155 0.678 1.7845 0.2536 2.2113 12.6323 -0.4316 1.0375 -0.5742 6.2991 18.1053 -0.7756 2.5976 0.3441 -2.0325 4.0013 2.3727 3.2172 -0.9924 2.5213 13.1104 1.3003 6.7877 0.3795 12.0937 27.4026 -2.8338 2.0705 1.9784 -3.38 -1.6633 2.0754 6.538 0.1877 1.3596 8.7122 0.8323 1.6145 -0.7185 7.0393 13.0267 -1.7522 6.8535 2.6761 8.0409 -6.1284 2.1511 5.5526 2.6671 2.5364 22.902 0.1406 11.8424 -8.6748 13.2529 23.3162 -4.0053 6.709 3.8714 2.9848 -8.7843 0.9856 6.4903 3.1442 1.2378 21.8112 2.9912 2.1027 -6.4812 5.8026 18.8056 -6.517 8.2959 1.2182
4.6078 -1.578 0.9869 -0.0781 1.7029 3.11 -2.3568 -3.2192 13.2811 1.9364 0.5527 -2.0442 6.8835 11.6495 -1.1479 5.8526 -0.0502 1.515 -2.0647 3.6877 3.0483 -3.1055 4.8621 12.7218 2.0866 5.0234 -5.6331 10.1884 17.2758 -2.8378 4.9127 1.469 3.4346 -1.6484 1.4781 4.488 3.3544 0.1856 34.6915 3.0713 11.3899 -2.2769 7.9803 23.3077 -6.6473 6.6343 2.6497 11.6295 -0.3276 2.3775 6.3209 5.0065 0.947 2.5918 2.0159 13.8082 -8.2718 14.5675 39.8883 -10.1489 6.9912 1.2117 0.6363 -6.5823 3.4711 8.1172 3.7517 0.365 16.1437 1.0017 14.3593 -8.0708 16.4719 40.7828 -22.3426 8.5382 2.1966
9.2933 -7.285 8.1705 -7.0865 10.1389 10.1691 -4.4452 -10.3188 42.9985 8.1848 9.3299 -7.6418 14.6442 16.4572 -8.7742 12.9407 -7.0649 12.0586 -13.3598 10.152 9.7626 1.0733 -7.4551 70.2786 9.5047 14.8808 -19.225 24.713 36.3207 -16.4209 11.5968 -4.9903 27.0772 -23.5606 7.421 6.8281 0.3385 -8.517 105.2708 9.1666 28.5933 -31.7827 27.228 41.5164 -27.1179 11.9373 -5.8993 30.7978 -34.9555 9.5069 15.9792 -9.7267 -3.1853 151.6809 10.0688 38.7234 -41.5596 40.5122 90.3204 -38.415 14.3216 -4.478 38.7787 -39.3362 8.0793 9.1095 4.2118 -5.3093 177.3478 8.1003 45.8899 -50.3771 49.0212 66.2683 -44.7189 14.9435 9.1309
9.3348 -8.3469 9.9395 -7.5993 8.8618 18.6828 -12.4703 -4.1022 40.1419 10.7299 9.837 -9.0325 14.3532 15.2457 -9.2049 10.2835 -7.9036 20.1546 -16.6702 10.4377 6.2993 -13.0352 -7.1015 76.4469 10.4231 20.6077 -21.1246 23.8182 45.9026 -21.3295 13.5915 -6.8649 18.8359 -25.6493 10.7415 9.4415 2.5839 -7.8351 123.928 7.3745 31.0269 -28.1745 26.1284 52.2087 -28.9951 13.1819 -5.2571 33.517 -30.3665 9.632 14.7478 -2.5084 -5.7224 171.6578 9.3676 45.7377 -40.8146 47.2987 59.845 -40.0478 15.4286 -2.4242 38.3187 -46.0833 10.2437 9.4132 -2.5522 -9.6082 196.6642 10.0876 44.2262 -47.6877 45.205 72.697 -50.3013 14.1557 9.4585
6.8353 -1.8593 2.3582 -0.8497 1.6299 6.0539 -4.7743 0.4074 10.0318 2.2467 4.3882 -1.0727 8.8269 11.4301 -3.1067 4.4249 -3.1337 5.7518 -2.8855 2.297 3.7153 -2.424 2.0858 6.7185 3.5362 7.8373 -5.2376 13.8292 33.9954 -6.6319 5.1875 -1.4471 12.2939 -0.8902 2.9361 5.8862 1.8193 -3.8951 20.8246 3.0584 4.916 -9.2653 13.8024 23.7658 -8.3929 7.3074 1.783 5.7133 -14.9401 2.7132 5.7783 3.2002 3.0716 40.6071 1.8909 10.3563 -15.8038 21.1456 40.627 -12.6485 7.5063 1.9225 10.5334 -9.4617 2.4138 8.9498 3.8456 0.5046 22.283 1.6202 5.2065 -7.3909 19.4514 62.53 -15.828 8.5129 2.7916
2.4697 1.2524 2.0243 0.8274 1.7394 3.3361 1.2429 5.2938 4.4693 1.9148 1.4924 -0.9215 7.4805 10.9113 -3.2838 3.5883 0.4869 -0.8122 -0.9554 2.3062 3.1125 -0.2044 -2.3245 12.7949 0.8127 -0.1 -1.9193 6.0125 26.8933 -2.109 4.7922 1.9082 -2.7991 -0.1518 1.2912 3.9882 0.2226 -0.1887 6.0708 0.3171 5.1259 -4.8104 12.2089 18.2521 1.3861 4.8237 1.52 0.1349 2.9978 2.3214 3.9273 1.6821 1.3798 6.2635 0.9055 5.5743 1.4096 6.4816 15.7623 -4.3197 6.1311 4.4197 1.8433 -5.8327 1.4522 6.7305 3.8594 4.9896 -1.9483 1.0462 5.7228 0.9073 13.2975 32.421 1.5577 7.05 1.2347
8.9383 -6.2144 8.0857 -7.6617 8.8338 10.9841 -8.6053 -5.3975 31.8996 7.908 7.1382 -6.8114 12.4964 13.681 -6.8958 10.2908 -7.1534 13.4376 -13.738 6.7666 10.2914 -8.5108 -8.8007 51.4573 7.8341 16.8566 -13.4203 20.9132 25.5107 -15.2397 11.1142 -3.6457 23.7361 -19.6382 7.262 7.9711 -5.2024 -5.9581 98.1275 6.8961 23.5485 -25.4768 22.9243 37.4653 -26.5909 12.3166 -3.7439 29.6915 -29.0952 8.4137 12.5945 -10.1266 -3.3804 120.9655 7.5623 29.6683 -29.3861 41.3625 55.6729 -27.3026 13.4829 -3.8964 28.6553 -35.3196 8.5697 16.59 -2.0071 -9.0329 136.1439 7.7996 45.4154 -44.7443 36.9365 94.3019 -40.2303 13.8898 7.9716
